station_abbr;reference_timestamp;kaalnud0;kabetud0;kacoryd0;kafagud0;kafraxd0;kaquerd0;khpoacd0;kaalnud1;kabetud1;kacoryd1;kafagud1;kafraxd1;kaquerd1;khpoacd1
PDS;24.05.2010 00:00;2;4;0;0;0;0;8;;;;;;;
PDS;25.05.2010 00:00;2;24;0;0;0;8;16;;;;;;;
PDS;26.05.2010 00:00;0;2;0;0;0;2;6;;;;;;;
PDS;27.05.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;28.05.2010 00:00;0;0;0;0;0;2;8;;;;;;;
PDS;29.05.2010 00:00;0;2;0;0;0;0;0;;;;;;;
PDS;30.05.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;31.05.2010 00:00;0;2;0;0;0;0;0;;;;;;;
PDS;01.06.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;02.06.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;03.06.2010 00:00;0;2;0;0;0;0;2;;;;;;;
PDS;04.06.2010 00:00;8;2;0;0;0;0;26;;;;;;;
PDS;05.06.2010 00:00;16;4;0;0;0;0;32;;;;;;;
PDS;06.06.2010 00:00;24;0;0;0;0;0;22;;;;;;;
PDS;07.06.2010 00:00;4;0;0;0;0;0;22;;;;;;;
PDS;08.06.2010 00:00;10;2;0;0;0;0;14;;;;;;;
PDS;09.06.2010 00:00;12;2;0;0;0;2;30;;;;;;;
PDS;10.06.2010 00:00;18;0;0;0;2;0;22;;;;;;;
PDS;11.06.2010 00:00;18;0;0;0;0;0;16;;;;;;;
PDS;12.06.2010 00:00;4;0;0;0;0;0;8;;;;;;;
PDS;13.06.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;14.06.2010 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;15.06.2010 00:00;10;0;0;0;0;0;14;;;;;;;
PDS;16.06.2010 00:00;0;0;0;0;0;0;8;;;;;;;
PDS;17.06.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;18.06.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;19.06.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;20.06.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;21.06.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;22.06.2010 00:00;2;0;0;0;0;0;0;;;;;;;
PDS;23.06.2010 00:00;2;0;0;0;0;0;34;;;;;;;
PDS;24.06.2010 00:00;4;0;0;0;0;0;60;;;;;;;
PDS;25.06.2010 00:00;2;0;0;0;0;0;24;;;;;;;
PDS;26.06.2010 00:00;2;0;0;0;0;0;18;;;;;;;
PDS;27.06.2010 00:00;0;0;0;0;0;0;28;;;;;;;
PDS;28.06.2010 00:00;2;0;0;0;0;0;48;;;;;;;
PDS;29.06.2010 00:00;0;0;0;0;0;0;28;;;;;;;
PDS;30.06.2010 00:00;0;0;0;0;0;0;26;;;;;;;
PDS;01.07.2010 00:00;0;0;0;0;0;0;26;;;;;;;
PDS;02.07.2010 00:00;0;0;0;0;0;0;34;;;;;;;
PDS;03.07.2010 00:00;0;0;0;0;0;0;30;;;;;;;
PDS;04.07.2010 00:00;0;0;0;0;0;0;28;;;;;;;
PDS;05.07.2010 00:00;0;0;0;0;0;0;14;;;;;;;
PDS;06.07.2010 00:00;0;0;0;0;0;0;14;;;;;;;
PDS;07.07.2010 00:00;0;0;0;0;0;0;36;;;;;;;
PDS;08.07.2010 00:00;0;0;0;0;0;0;24;;;;;;;
PDS;09.07.2010 00:00;0;0;0;0;0;0;30;;;;;;;
PDS;10.07.2010 00:00;0;0;0;0;0;0;52;;;;;;;
PDS;11.07.2010 00:00;0;0;0;0;0;0;16;;;;;;;
PDS;12.07.2010 00:00;0;0;0;0;0;0;16;;;;;;;
PDS;13.07.2010 00:00;0;0;0;0;0;0;28;;;;;;;
PDS;14.07.2010 00:00;0;0;0;0;0;0;46;;;;;;;
PDS;15.07.2010 00:00;0;0;0;0;0;0;24;;;;;;;
PDS;16.07.2010 00:00;0;0;0;0;0;0;34;;;;;;;
PDS;17.07.2010 00:00;0;0;0;0;0;0;8;;;;;;;
PDS;18.07.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;19.07.2010 00:00;0;0;0;0;0;0;14;;;;;;;
PDS;20.07.2010 00:00;0;0;0;0;0;0;20;;;;;;;
PDS;21.07.2010 00:00;0;0;0;0;0;0;14;;;;;;;
PDS;22.07.2010 00:00;0;0;0;0;0;0;12;;;;;;;
PDS;23.07.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;24.07.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;25.07.2010 00:00;0;0;0;0;0;0;6;;;;;;;
PDS;26.07.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;27.07.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;28.07.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;29.07.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;30.07.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;31.07.2010 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;01.08.2010 00:00;0;0;0;0;0;0;30;;;;;;;
PDS;02.08.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;03.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;04.08.2010 00:00;0;0;0;0;0;0;8;;;;;;;
PDS;05.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;06.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;07.08.2010 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;08.08.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;09.08.2010 00:00;0;0;0;0;0;0;6;;;;;;;
PDS;10.08.2010 00:00;0;0;0;0;0;0;8;;;;;;;
PDS;11.08.2010 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;12.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;13.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;14.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;15.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;16.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;17.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;18.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;19.08.2010 00:00;0;0;0;0;0;0;6;;;;;;;
PDS;20.08.2010 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;21.08.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;22.08.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;23.08.2010 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;24.08.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;25.08.2010 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;26.08.2010 00:00;0;0;0;0;0;0;8;;;;;;;
PDS;27.08.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;28.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;29.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;30.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;31.08.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;01.09.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;02.09.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;03.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;04.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;05.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;06.09.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;07.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;08.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;09.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;10.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;11.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;12.09.2010 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;13.09.2010 00:00;2;0;0;0;0;0;0;;;;;;;
PDS;14.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;15.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;16.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;17.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;18.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;19.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;20.09.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;21.09.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;22.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;23.09.2010 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;24.09.2010 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;25.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;26.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;27.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;28.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;29.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;30.09.2010 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;28.02.2011 00:00;4;0;0;0;0;0;0;;;;;;;
PDS;01.03.2011 00:00;20;0;2;0;0;0;0;;;;;;;
PDS;02.03.2011 00:00;26;0;8;0;0;0;0;;;;;;;
PDS;03.03.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;04.03.2011 00:00;2;0;0;0;0;0;0;;;;;;;
PDS;05.03.2011 00:00;4;0;4;0;0;0;0;;;;;;;
PDS;06.03.2011 00:00;12;0;4;0;0;0;0;;;;;;;
PDS;07.03.2011 00:00;4;0;0;0;0;0;0;;;;;;;
PDS;08.03.2011 00:00;10;0;10;0;0;0;0;;;;;;;
PDS;09.03.2011 00:00;8;0;16;0;0;0;0;;;;;;;
PDS;10.03.2011 00:00;8;0;14;0;0;0;0;;;;;;;
PDS;11.03.2011 00:00;8;0;2;0;0;0;0;;;;;;;
PDS;12.03.2011 00:00;0;0;4;0;0;0;0;;;;;;;
PDS;13.03.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;14.03.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;15.03.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;16.03.2011 00:00;0;0;2;0;0;0;0;;;;;;;
PDS;17.03.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;18.03.2011 00:00;0;0;0;0;4;0;0;;;;;;;
PDS;19.03.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;20.03.2011 00:00;6;0;4;0;2;0;0;;;;;;;
PDS;21.03.2011 00:00;4;0;12;0;4;0;0;;;;;;;
PDS;22.03.2011 00:00;2;0;2;0;0;0;0;;;;;;;
PDS;23.03.2011 00:00;6;0;4;0;10;0;0;;;;;;;
PDS;24.03.2011 00:00;4;0;8;0;0;0;0;;;;;;;
PDS;25.03.2011 00:00;0;0;6;0;18;0;0;;;;;;;
PDS;26.03.2011 00:00;2;0;2;0;18;0;0;;;;;;;
PDS;27.03.2011 00:00;12;0;4;0;0;0;2;;;;;;;
PDS;28.03.2011 00:00;4;0;0;0;2;0;0;;;;;;;
PDS;29.03.2011 00:00;18;0;0;0;0;0;0;;;;;;;
PDS;30.03.2011 00:00;12;0;2;0;32;0;2;;;;;;;
PDS;31.03.2011 00:00;2;0;2;0;6;0;0;;;;;;;
PDS;01.04.2011 00:00;0;0;0;0;2;0;0;;;;;;;
PDS;02.04.2011 00:00;6;0;8;0;4;0;0;;;;;;;
PDS;03.04.2011 00:00;2;2;0;0;16;0;2;;;;;;;
PDS;04.04.2011 00:00;0;4;0;0;0;0;0;;;;;;;
PDS;05.04.2011 00:00;0;0;0;0;4;0;0;;;;;;;
PDS;06.04.2011 00:00;0;2;0;0;12;0;0;;;;;;;
PDS;07.04.2011 00:00;2;84;0;6;54;2;0;;;;;;;
PDS;08.04.2011 00:00;0;20;0;0;16;0;0;;;;;;;
PDS;09.04.2011 00:00;0;18;0;0;22;0;2;;;;;;;
PDS;10.04.2011 00:00;0;56;0;6;38;0;2;;;;;;;
PDS;11.04.2011 00:00;0;6;0;36;28;12;0;;;;;;;
PDS;12.04.2011 00:00;0;4;0;0;2;0;0;;;;;;;
PDS;13.04.2011 00:00;0;12;0;2;2;0;0;;;;;;;
PDS;14.04.2011 00:00;2;0;0;0;2;2;0;;;;;;;
PDS;15.04.2011 00:00;0;4;0;6;0;4;0;;;;;;;
PDS;16.04.2011 00:00;0;4;0;4;6;8;0;;;;;;;
PDS;17.04.2011 00:00;0;2;0;14;0;8;0;;;;;;;
PDS;18.04.2011 00:00;0;6;0;50;0;8;4;;;;;;;
PDS;19.04.2011 00:00;0;6;0;34;2;2;0;;;;;;;
PDS;20.04.2011 00:00;0;20;0;8;0;6;0;;;;;;;
PDS;21.04.2011 00:00;0;40;0;12;0;4;10;;;;;;;
PDS;22.04.2011 00:00;2;38;2;20;6;12;8;;;;;;;
PDS;23.04.2011 00:00;0;4;0;2;0;0;4;;;;;;;
PDS;24.04.2011 00:00;0;10;0;26;4;6;0;;;;;;;
PDS;25.04.2011 00:00;0;12;0;88;0;16;4;;;;;;;
PDS;26.04.2011 00:00;0;12;0;38;2;12;4;;;;;;;
PDS;27.04.2011 00:00;0;2;0;6;0;4;0;;;;;;;
PDS;28.04.2011 00:00;0;2;0;2;2;0;0;;;;;;;
PDS;29.04.2011 00:00;0;0;0;6;0;0;0;;;;;;;
PDS;30.04.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;01.05.2011 00:00;0;6;0;6;0;0;2;;;;;;;
PDS;02.05.2011 00:00;0;2;0;14;0;6;6;;;;;;;
PDS;03.05.2011 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;04.05.2011 00:00;0;2;0;10;0;0;4;;;;;;;
PDS;05.05.2011 00:00;0;0;0;6;0;0;10;;;;;;;
PDS;06.05.2011 00:00;0;6;0;12;0;6;8;;;;;;;
PDS;07.05.2011 00:00;2;6;2;18;0;0;6;;;;;;;
PDS;08.05.2011 00:00;2;6;0;42;4;4;36;;;;;;;
PDS;09.05.2011 00:00;4;22;0;14;0;0;16;;;;;;;
PDS;10.05.2011 00:00;6;12;0;24;0;0;18;;;;;;;
PDS;11.05.2011 00:00;10;24;0;14;0;0;8;;;;;;;
PDS;12.05.2011 00:00;0;28;0;4;0;0;16;;;;;;;
PDS;13.05.2011 00:00;4;0;0;2;0;0;18;;;;;;;
PDS;14.05.2011 00:00;0;22;0;2;0;0;2;;;;;;;
PDS;15.05.2011 00:00;0;0;0;2;0;0;0;;;;;;;
PDS;16.05.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;17.05.2011 00:00;6;2;0;0;0;0;2;;;;;;;
PDS;18.05.2011 00:00;6;6;0;0;0;0;24;;;;;;;
PDS;19.05.2011 00:00;6;4;0;0;0;0;36;;;;;;;
PDS;20.05.2011 00:00;2;0;0;0;0;0;6;;;;;;;
PDS;21.05.2011 00:00;10;0;0;0;0;0;4;;;;;;;
PDS;22.05.2011 00:00;10;0;0;0;0;0;2;;;;;;;
PDS;23.05.2011 00:00;10;4;0;0;0;0;6;;;;;;;
PDS;24.05.2011 00:00;40;2;0;0;0;0;60;;;;;;;
PDS;25.05.2011 00:00;34;4;0;0;0;0;48;;;;;;;
PDS;26.05.2011 00:00;34;0;0;0;0;0;22;;;;;;;
PDS;27.05.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;28.05.2011 00:00;6;0;0;0;0;0;4;;;;;;;
PDS;29.05.2011 00:00;44;0;0;2;0;0;8;;;;;;;
PDS;30.05.2011 00:00;72;0;0;2;0;0;20;;;;;;;
PDS;31.05.2011 00:00;20;0;0;0;0;2;18;;;;;;;
PDS;01.06.2011 00:00;4;0;0;0;0;0;2;;;;;;;
PDS;02.06.2011 00:00;8;0;0;0;0;0;36;;;;;;;
PDS;03.06.2011 00:00;22;0;0;0;0;0;14;;;;;;;
PDS;04.06.2011 00:00;16;0;0;0;0;0;24;;;;;;;
PDS;05.06.2011 00:00;10;0;0;0;0;0;8;;;;;;;
PDS;06.06.2011 00:00;6;0;0;0;0;0;8;;;;;;;
PDS;07.06.2011 00:00;2;0;0;0;0;0;20;;;;;;;
PDS;08.06.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;09.06.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;10.06.2011 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;11.06.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;12.06.2011 00:00;0;0;0;0;0;0;38;;;;;;;
PDS;13.06.2011 00:00;0;0;0;0;0;0;6;;;;;;;
PDS;14.06.2011 00:00;4;0;0;0;0;0;20;;;;;;;
PDS;15.06.2011 00:00;2;0;0;0;0;0;46;;;;;;;
PDS;16.06.2011 00:00;0;0;0;0;0;0;64;;;;;;;
PDS;17.06.2011 00:00;0;0;0;0;0;0;26;;;;;;;
PDS;18.06.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;19.06.2011 00:00;0;0;0;0;0;0;10;;;;;;;
PDS;20.06.2011 00:00;4;0;0;0;0;0;38;;;;;;;
PDS;21.06.2011 00:00;0;0;0;0;0;0;58;;;;;;;
PDS;22.06.2011 00:00;0;0;0;0;0;0;38;;;;;;;
PDS;23.06.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;24.06.2011 00:00;0;0;0;0;0;0;6;;;;;;;
PDS;25.06.2011 00:00;0;0;0;0;0;0;16;;;;;;;
PDS;26.06.2011 00:00;0;0;0;0;0;0;56;;;;;;;
PDS;27.06.2011 00:00;0;0;0;0;0;0;56;;;;;;;
PDS;28.06.2011 00:00;0;0;0;0;0;0;56;;;;;;;
PDS;29.06.2011 00:00;0;0;0;0;0;0;22;;;;;;;
PDS;30.06.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;01.07.2011 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;02.07.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;03.07.2011 00:00;0;0;0;0;0;0;14;;;;;;;
PDS;04.07.2011 00:00;0;0;0;0;0;0;74;;;;;;;
PDS;05.07.2011 00:00;2;0;0;0;0;0;26;;;;;;;
PDS;06.07.2011 00:00;0;0;0;0;0;0;24;;;;;;;
PDS;07.07.2011 00:00;0;0;0;0;0;0;18;;;;;;;
PDS;08.07.2011 00:00;0;0;0;0;0;0;12;;;;;;;
PDS;09.07.2011 00:00;0;0;0;0;0;0;54;;;;;;;
PDS;10.07.2011 00:00;0;0;0;0;0;0;12;;;;;;;
PDS;11.07.2011 00:00;0;0;0;0;0;0;28;;;;;;;
PDS;12.07.2011 00:00;0;0;0;0;0;0;90;;;;;;;
PDS;13.07.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;14.07.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;15.07.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;16.07.2011 00:00;0;0;0;0;0;0;50;;;;;;;
PDS;17.07.2011 00:00;0;0;0;0;0;0;6;;;;;;;
PDS;18.07.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;19.07.2011 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;20.07.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;21.07.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;22.07.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;23.07.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;24.07.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;25.07.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;26.07.2011 00:00;0;0;0;0;0;0;8;;;;;;;
PDS;27.07.2011 00:00;0;0;0;0;0;0;12;;;;;;;
PDS;28.07.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;29.07.2011 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;30.07.2011 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;31.07.2011 00:00;0;0;0;0;0;0;12;;;;;;;
PDS;01.08.2011 00:00;0;0;0;0;0;0;36;;;;;;;
PDS;02.08.2011 00:00;0;0;0;0;0;0;36;;;;;;;
PDS;03.08.2011 00:00;0;0;0;0;0;0;14;;;;;;;
PDS;04.08.2011 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;05.08.2011 00:00;0;0;0;0;0;0;8;;;;;;;
PDS;06.08.2011 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;07.08.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;08.08.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;09.08.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;10.08.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;11.08.2011 00:00;0;0;0;0;0;0;24;;;;;;;
PDS;12.08.2011 00:00;0;0;0;0;0;0;34;;;;;;;
PDS;13.08.2011 00:00;0;0;0;0;0;0;6;;;;;;;
PDS;14.08.2011 00:00;0;0;0;0;0;0;20;;;;;;;
PDS;15.08.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;16.08.2011 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;17.08.2011 00:00;0;0;0;0;0;0;34;;;;;;;
PDS;18.08.2011 00:00;0;0;0;0;0;0;16;;;;;;;
PDS;19.08.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;20.08.2011 00:00;0;0;0;0;0;0;8;;;;;;;
PDS;21.08.2011 00:00;0;0;0;0;0;0;14;;;;;;;
PDS;22.08.2011 00:00;0;0;0;0;0;0;14;;;;;;;
PDS;23.08.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;24.08.2011 00:00;0;0;0;0;0;0;8;;;;;;;
PDS;25.08.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;26.08.2011 00:00;0;0;0;0;0;0;12;;;;;;;
PDS;27.08.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;28.08.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;29.08.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;30.08.2011 00:00;0;0;0;0;0;0;6;;;;;;;
PDS;31.08.2011 00:00;0;0;0;0;0;0;6;;;;;;;
PDS;01.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;02.09.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;03.09.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;04.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;05.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;06.09.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;07.09.2011 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;08.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;09.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;10.09.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;11.09.2011 00:00;0;0;0;0;0;0;4;;;;;;;
PDS;12.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;13.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;14.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;15.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;16.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;17.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;18.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;19.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;20.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;21.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;22.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;23.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;24.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;25.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;26.09.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;27.09.2011 00:00;0;0;0;0;0;0;2;;;;;;;
PDS;28.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;29.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;30.09.2011 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;05.03.2012 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;06.03.2012 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;07.03.2012 00:00;2;0;0;0;0;0;0;;;;;;;
PDS;08.03.2012 00:00;8;0;2;0;0;0;0;;;;;;;
PDS;09.03.2012 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;10.03.2012 00:00;6;0;0;0;0;0;0;;;;;;;
PDS;11.03.2012 00:00;4;0;0;0;0;0;0;;;;;;;
PDS;12.03.2012 00:00;4;0;0;0;0;0;0;;;;;;;
PDS;13.03.2012 00:00;0;0;4;0;0;0;0;;;;;;;
PDS;14.03.2012 00:00;0;0;6;0;0;0;0;;;;;;;
PDS;15.03.2012 00:00;4;0;2;0;0;0;0;;;;;;;
PDS;16.03.2012 00:00;0;0;6;0;0;0;0;;;;;;;
PDS;17.03.2012 00:00;10;0;20;0;4;0;0;;;;;;;
PDS;18.03.2012 00:00;10;0;14;0;0;0;0;;;;;;;
PDS;19.03.2012 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;20.03.2012 00:00;4;0;0;0;0;0;0;;;;;;;
PDS;21.03.2012 00:00;18;0;0;0;0;0;0;;;;;;;
PDS;22.03.2012 00:00;34;0;4;0;8;0;0;;;;;;;
PDS;23.03.2012 00:00;26;0;2;0;0;0;0;;;;;;;
PDS;24.03.2012 00:00;16;0;2;0;4;0;0;;;;;;;
PDS;25.03.2012 00:00;2;0;0;0;0;0;0;;;;;;;
PDS;26.03.2012 00:00;4;0;0;0;6;0;0;;;;;;;
PDS;27.03.2012 00:00;0;4;0;0;8;0;0;;;;;;;
PDS;28.03.2012 00:00;4;0;0;0;8;0;0;;;;;;;
PDS;29.03.2012 00:00;12;40;0;0;60;0;0;;;;;;;
PDS;30.03.2012 00:00;2;2;0;0;4;0;0;;;;;;;
PDS;31.03.2012 00:00;2;66;0;0;52;0;0;;;;;;;
PDS;01.04.2012 00:00;0;6;0;0;2;0;0;;;;;;;
PDS;02.04.2012 00:00;0;10;2;0;4;0;0;;;;;;;
PDS;03.04.2012 00:00;0;6;0;0;4;0;0;;;;;;;
PDS;04.04.2012 00:00;4;54;0;0;36;0;0;;;;;;;
PDS;05.04.2012 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;06.04.2012 00:00;0;8;0;0;18;0;0;;;;;;;
PDS;07.04.2012 00:00;0;12;0;0;0;0;0;;;;;;;
PDS;08.04.2012 00:00;2;2;0;0;0;0;0;;;;;;;
PDS;09.04.2012 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;10.04.2012 00:00;0;10;0;0;2;0;0;;;;;;;
PDS;11.04.2012 00:00;0;0;0;0;0;0;0;;;;;;;
PDS;12.04.2012 00:00;0;2;0;0;8;0;0;;;;;;;
PDS;13.04.2012 00:00;0;2;0;0;8;0;0;;;;;;;
